setting	metric	analysis_variant	information_protocol	approximation	regularization_view	model_a	model_b	roots	mean_log_score_a_minus_b	root_wins_a	root_ties	replicates	seed	conditional_95_lower	conditional_95_upper
uniform20	joint	unrounded_strict	side_informed	gh80	selected	current_only	input_plus_surface	338	-0.27031465964864265	22	0	5000	2026092007	-0.33283667337236506	-0.20273911501027958
uniform20	joint	unrounded_strict	side_informed	gh80	selected	current_only	HU_plus_surface	338	-0.28974998436887694	20	0	5000	2026092007	-0.3498469070958503	-0.22477284751269797
uniform20	joint	unrounded_strict	side_informed	gh80	selected	current_only	retention_bounded_plus_HU	338	-0.2660446743153829	24	0	5000	2026092007	-0.33637161445541486	-0.188802484040964
uniform20	joint	unrounded_strict	side_informed	gh80	selected	input_plus_surface	HU_plus_surface	338	-0.01943532472023428	34	0	5000	2026092007	-0.044961048026184544	0.003570608100411816
uniform20	joint	unrounded_strict	side_informed	gh80	selected	input_plus_surface	retention_bounded_plus_HU	338	0.004269985333259732	36	0	5000	2026092007	-0.012558083396058102	0.023622011589598865
uniform20	joint	unrounded_strict	side_informed	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	338	0.02370531005349401	40	0	5000	2026092007	0.0027911236725434814	0.04687147920172288
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_bounded	retention_nonnegative	338	-0.006744802043227297	273	0	5000	2026092007	-0.02677166726004401	0.01261530813664715
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_bounded	current_only	338	0.24450845772579505	312	0	5000	2026092007	0.16954443533646724	0.31304103527961696
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_bounded	input_plus_surface	338	-0.030184875020382095	30	0	5000	2026092007	-0.04760549450464081	-0.014015433024187776
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_bounded	HU_plus_surface	338	-0.04734413397785971	32	0	5000	2026092007	-0.08935787318667157	-0.008227636391112755
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_bounded	retention_bounded_plus_HU	338	-0.02220552736127595	89	0	5000	2026092007	-0.05011590928837421	0.0027060721578816456
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_nonnegative	current_only	338	0.2512532597690223	315	0	5000	2026092007	0.17463070249689902	0.3217510892065712
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_nonnegative	input_plus_surface	338	-0.023440072977154797	56	0	5000	2026092007	-0.04221516002839369	-0.005204413957026567
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_nonnegative	HU_plus_surface	338	-0.040599331934632416	59	0	5000	2026092007	-0.0839302470889403	-0.0010532999467003446
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	338	-0.01546072531804865	123	0	5000	2026092007	-0.04598771292424559	0.012770046293247989
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	current_only	input_plus_surface	338	-0.2746933327461771	23	0	5000	2026092007	-0.3353587708520806	-0.20833854239549235
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	current_only	HU_plus_surface	338	-0.29185259170365474	20	0	5000	2026092007	-0.3522888710563486	-0.22452004657213273
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	current_only	retention_bounded_plus_HU	338	-0.266713985087071	27	0	5000	2026092007	-0.33302540276391296	-0.19185990048427673
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	input_plus_surface	HU_plus_surface	338	-0.017159258957477615	42	0	5000	2026092007	-0.0485740470532197	0.01380260362572799
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	input_plus_surface	retention_bounded_plus_HU	338	0.007979347659106148	85	0	5000	2026092007	-0.01430722087872711	0.03117645335457672
uniform20	joint	unrounded_strict	wholly_unseen	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	338	0.025138606616583764	90	0	5000	2026092007	0.0023666836253366684	0.04832499708152088
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_bounded	retention_nonnegative	338	-0.006744802043227297	273	0	5000	2026092007	-0.02677166726004401	0.01261530813664715
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_bounded	current_only	338	0.24450845772579505	312	0	5000	2026092007	0.16954443533646724	0.31304103527961696
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_bounded	input_plus_surface	338	-0.030184875020382095	30	0	5000	2026092007	-0.04760549450464081	-0.014015433024187776
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_bounded	HU_plus_surface	338	-0.05198862933950145	32	0	5000	2026092007	-0.09202461417027019	-0.01628502575864697
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_bounded	retention_bounded_plus_HU	338	-0.016615558937831794	133	0	5000	2026092007	-0.044102656716220504	0.008636979962775232
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_nonnegative	current_only	338	0.2512532597690223	315	0	5000	2026092007	0.17463070249689902	0.3217510892065712
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_nonnegative	input_plus_surface	338	-0.023440072977154797	56	0	5000	2026092007	-0.04221516002839369	-0.005204413957026567
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_nonnegative	HU_plus_surface	338	-0.04524382729627416	59	0	5000	2026092007	-0.08696959201383843	-0.008410969962307828
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	338	-0.009870756894604498	168	0	5000	2026092007	-0.036731883158204526	0.015010639650111046
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	current_only	input_plus_surface	338	-0.2746933327461771	23	0	5000	2026092007	-0.3353587708520806	-0.20833854239549235
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	current_only	HU_plus_surface	338	-0.2964970870652964	20	0	5000	2026092007	-0.35469311596143366	-0.23169968162717633
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	current_only	retention_bounded_plus_HU	338	-0.26112401666362683	26	0	5000	2026092007	-0.3254897078934457	-0.18919518328142015
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	input_plus_surface	HU_plus_surface	338	-0.021803754319119347	47	0	5000	2026092007	-0.050887646028506164	0.00450802598275414
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	input_plus_surface	retention_bounded_plus_HU	338	0.013569316082550298	132	0	5000	2026092007	-0.007941963027785007	0.03495846752527409
uniform20	joint	unrounded_strict	wholly_unseen	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	338	0.03537307040166964	136	0	5000	2026092007	0.013022291389341823	0.059216067515858006
uniform20	raising	all_strict	side_informed	laplace	selected	retention_bounded	retention_nonnegative	515	-0.002224207342968037	248	28	5000	2026092007	-0.012859848471962967	0.008249749621056035
uniform20	raising	all_strict	side_informed	laplace	selected	retention_bounded	current_only	515	0.002716430669476323	220	8	5000	2026092007	-0.01262011034794074	0.018696397791012953
uniform20	raising	all_strict	side_informed	laplace	selected	retention_bounded	input_plus_surface	515	-0.003576383826897476	224	7	5000	2026092007	-0.009710347432479853	0.0022917896770004494
uniform20	raising	all_strict	side_informed	laplace	selected	retention_bounded	HU_plus_surface	515	-0.006526517374541432	240	33	5000	2026092007	-0.014069035485909471	0.0006223355008696722
uniform20	raising	all_strict	side_informed	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	-0.00358387460801526	245	11	5000	2026092007	-0.007168500085858745	-0.0001477136137432923
uniform20	raising	all_strict	side_informed	laplace	selected	retention_nonnegative	current_only	515	0.004940638012444361	159	9	5000	2026092007	-0.00010200821595039002	0.010597981223659686
uniform20	raising	all_strict	side_informed	laplace	selected	retention_nonnegative	input_plus_surface	515	-0.0013521764839294402	313	6	5000	2026092007	-0.006103833258349132	0.003223902038833047
uniform20	raising	all_strict	side_informed	laplace	selected	retention_nonnegative	HU_plus_surface	515	-0.004302310031573396	250	15	5000	2026092007	-0.009614394994663492	0.0004814156518459152
uniform20	raising	all_strict	side_informed	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.0013596672650472228	292	13	5000	2026092007	-0.008916088390886963	0.00596339156409802
uniform20	raising	all_strict	side_informed	laplace	selected	current_only	input_plus_surface	515	-0.006292814496373802	350	11	5000	2026092007	-0.016671723502848783	0.003332068661522502
uniform20	raising	all_strict	side_informed	laplace	selected	current_only	HU_plus_surface	515	-0.009242948044017756	311	19	5000	2026092007	-0.019584823320768243	0.00010302544946303032
uniform20	raising	all_strict	side_informed	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.006300305277491586	316	19	5000	2026092007	-0.01948098275634875	0.005911242269728352
uniform20	raising	all_strict	side_informed	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.002950133547643955	262	8	5000	2026092007	-0.006150749770057154	-0.0004874281062272415
uniform20	raising	all_strict	side_informed	laplace	selected	input_plus_surface	retention_bounded_plus_HU	515	-7.4907811177835795e-06	264	11	5000	2026092007	-0.0030374740932856215	0.0029525760850265268
uniform20	raising	all_strict	side_informed	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.0029426427665261725	292	6	5000	2026092007	-0.0008381091731772059	0.007014110825805533
uniform20	raising	all_strict	side_informed	gh80	selected	retention_bounded	retention_nonnegative	515	-0.002224207342968037	248	28	5000	2026092007	-0.012859848471962967	0.008249749621056035
uniform20	raising	all_strict	side_informed	gh80	selected	retention_bounded	current_only	515	0.002716430669476323	220	8	5000	2026092007	-0.01262011034794074	0.018696397791012953
uniform20	raising	all_strict	side_informed	gh80	selected	retention_bounded	input_plus_surface	515	-0.003576383826897476	224	7	5000	2026092007	-0.009710347432479853	0.0022917896770004494
uniform20	raising	all_strict	side_informed	gh80	selected	retention_bounded	HU_plus_surface	515	-0.005990594051809074	256	14	5000	2026092007	-0.01330733196533544	0.001040928317072094
uniform20	raising	all_strict	side_informed	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	-0.003243330630831947	231	6	5000	2026092007	-0.006676294986516602	8.332983114602305e-05
uniform20	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	current_only	515	0.004940638012444361	159	9	5000	2026092007	-0.00010200821595039002	0.010597981223659686
uniform20	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	input_plus_surface	515	-0.0013521764839294402	313	6	5000	2026092007	-0.006103833258349132	0.003223902038833047
uniform20	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	HU_plus_surface	515	-0.0037663867088410367	242	7	5000	2026092007	-0.008786125505513269	0.0007069527152535384
uniform20	raising	all_strict	side_informed	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.0010191232878639116	273	6	5000	2026092007	-0.00846488998533871	0.006267093662141034
uniform20	raising	all_strict	side_informed	gh80	selected	current_only	input_plus_surface	515	-0.006292814496373802	350	11	5000	2026092007	-0.016671723502848783	0.003332068661522502
uniform20	raising	all_strict	side_informed	gh80	selected	current_only	HU_plus_surface	515	-0.008707024721285398	314	28	5000	2026092007	-0.018823068665230445	0.00044811949500942686
uniform20	raising	all_strict	side_informed	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.0059597613003082705	332	17	5000	2026092007	-0.019001292819446385	0.006285037151723648
uniform20	raising	all_strict	side_informed	gh80	selected	input_plus_surface	HU_plus_surface	515	-0.0024142102249115963	207	10	5000	2026092007	-0.005141255011038281	-0.00037301194376988274
uniform20	raising	all_strict	side_informed	gh80	selected	input_plus_surface	retention_bounded_plus_HU	515	0.00033305319606553044	270	13	5000	2026092007	-0.002567577336757793	0.0031415609390206757
uniform20	raising	all_strict	side_informed	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.002747263420977127	276	16	5000	2026092007	-0.0009827814307145865	0.006621133996882477
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	retention_nonnegative	515	-0.012728119614797582	242	88	5000	2026092007	-0.034352567012399284	0.00971986984439587
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	current_only	515	0.00044317656773088123	162	28	5000	2026092007	-0.03062770799803409	0.03283630929488332
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	input_plus_surface	515	-0.015338397622912853	264	20	5000	2026092007	-0.02749363670865049	-0.0026644021347342994
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	HU_plus_surface	515	-0.02063599950597395	230	101	5000	2026092007	-0.035225202080178764	-0.0059322814239213505
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	-0.012820747701662014	262	39	5000	2026092007	-0.0196508206494217	-0.005938245206938802
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	current_only	515	0.013171296182528457	140	24	5000	2026092007	0.003329586202463111	0.02337276667834212
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	input_plus_surface	515	-0.0026102780081152734	369	21	5000	2026092007	-0.012623967164187413	0.007031571669814597
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	HU_plus_surface	515	-0.007907879891176368	244	46	5000	2026092007	-0.01869591777493103	0.002999534536533897
uniform20	raising	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-9.26280868644329e-05	275	47	5000	2026092007	-0.01601310465702776	0.015179359561572297
uniform20	raising	all_strict	wholly_unseen	laplace	selected	current_only	input_plus_surface	515	-0.015781574190643733	392	30	5000	2026092007	-0.03572868597736434	0.003402529716036519
uniform20	raising	all_strict	wholly_unseen	laplace	selected	current_only	HU_plus_surface	515	-0.021079176073704825	320	64	5000	2026092007	-0.04120955232524135	-0.0016424147089652082
uniform20	raising	all_strict	wholly_unseen	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.013263924269392892	309	56	5000	2026092007	-0.039290357230115085	0.011683384393650192
uniform20	raising	all_strict	wholly_unseen	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.005297601883061095	244	31	5000	2026092007	-0.011338113518925563	0.0012060369984245964
uniform20	raising	all_strict	wholly_unseen	laplace	selected	input_plus_surface	retention_bounded_plus_HU	515	0.002517649921250838	229	35	5000	2026092007	-0.003713313654300973	0.008670638417820562
uniform20	raising	all_strict	wholly_unseen	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.007815251804311935	256	26	5000	2026092007	-0.0007946944098346134	0.015892167669956908
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	retention_nonnegative	515	-0.012728119614797582	242	88	5000	2026092007	-0.034352567012399284	0.00971986984439587
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	current_only	515	0.00044317656773088123	162	28	5000	2026092007	-0.03062770799803409	0.03283630929488332
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	input_plus_surface	515	-0.015338397622912853	264	20	5000	2026092007	-0.02749363670865049	-0.0026644021347342994
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	HU_plus_surface	515	-0.020757002385992727	295	10	5000	2026092007	-0.034540719369290665	-0.006724826360855021
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	-0.012363852296469446	235	26	5000	2026092007	-0.019182911509528194	-0.005389075189930977
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	current_only	515	0.013171296182528457	140	24	5000	2026092007	0.003329586202463111	0.02337276667834212
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	input_plus_surface	515	-0.0026102780081152734	369	21	5000	2026092007	-0.012623967164187413	0.007031571669814597
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	HU_plus_surface	515	-0.008028882771195145	247	22	5000	2026092007	-0.017600167542019596	0.0017358761607714618
uniform20	raising	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	0.00036426731832813245	263	34	5000	2026092007	-0.015430607584186008	0.015551810761219918
uniform20	raising	all_strict	wholly_unseen	gh80	selected	current_only	input_plus_surface	515	-0.015781574190643733	392	30	5000	2026092007	-0.03572868597736434	0.003402529716036519
uniform20	raising	all_strict	wholly_unseen	gh80	selected	current_only	HU_plus_surface	515	-0.021200178953723604	390	67	5000	2026092007	-0.0404002477222182	-0.002461113329227946
uniform20	raising	all_strict	wholly_unseen	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.012807028864200326	325	48	5000	2026092007	-0.038680224128175934	0.012204678937701677
