"speaker_split"	"tracker_id"	"start_offset_ms"	"end_offset_ms"	"paired_speaker_support"	"f1_20_positive_speakers"	"f1_20_zero_speakers"	"dress_minus_fleece_f1_20_median_hz"	"f2_20_positive_speakers"	"f2_20_zero_speakers"	"fleece_minus_dress_f2_20_median_hz"	"f1_30_positive_speakers"	"f1_30_zero_speakers"	"dress_minus_fleece_f1_30_median_hz"	"f2_30_positive_speakers"	"f2_30_zero_speakers"	"fleece_minus_dress_f2_30_median_hz"	"f1_40_positive_speakers"	"f1_40_zero_speakers"	"dress_minus_fleece_f1_40_median_hz"	"f2_40_positive_speakers"	"f2_40_zero_speakers"	"fleece_minus_dress_f2_40_median_hz"	"f1_50_positive_speakers"	"f1_50_zero_speakers"	"dress_minus_fleece_f1_50_median_hz"	"f2_50_positive_speakers"	"f2_50_zero_speakers"	"fleece_minus_dress_f2_50_median_hz"	"f1_60_positive_speakers"	"f1_60_zero_speakers"	"dress_minus_fleece_f1_60_median_hz"	"f2_60_positive_speakers"	"f2_60_zero_speakers"	"fleece_minus_dress_f2_60_median_hz"	"f1_70_positive_speakers"	"f1_70_zero_speakers"	"dress_minus_fleece_f1_70_median_hz"	"f2_70_positive_speakers"	"f2_70_zero_speakers"	"fleece_minus_dress_f2_70_median_hz"	"f1_80_positive_speakers"	"f1_80_zero_speakers"	"dress_minus_fleece_f1_80_median_hz"	"f2_80_positive_speakers"	"f2_80_zero_speakers"	"fleece_minus_dress_f2_80_median_hz"
"CONFIRMATION_ODD"	"T5500_W025"	10	-10	50	50	0	"245 35495520869/100000000000"	50	0	"568 80020314643/125000000000"	50	0	"258 177816048897/200000000000"	50	0	"592 43998463729/62500000000"	50	0	"263 90202126109/250000000000"	50	0	"627 448393689233/1000000000000"	50	0	"268 422133663089/1000000000000"	50	0	"617 3553899751/1000000000000"	50	0	"273 320789061579/1000000000000"	50	0	"633 77938911887/200000000000"	50	0	"273 30849846877/500000000000"	50	0	"621 173705469841/200000000000"	50	0	"253 96928534441/100000000000"	50	0	"571 77591348639/125000000000"
"CONFIRMATION_ODD"	"T5500_W025"	10	0	50	50	0	"248 253791997399/500000000000"	50	0	"571 47567606491/250000000000"	50	0	"262 374422539879/500000000000"	50	0	"611 7589891143/31250000000"	50	0	"268 10485780309/62500000000"	50	0	"625 132170719909/1000000000000"	50	0	"273 230262585683/500000000000"	50	0	"639 26404103867/40000000000"	50	0	"267 430398608317/1000000000000"	50	0	"635 320297934159/1000000000000"	50	0	"262 8271113099/40000000000"	50	0	"610 32769212893/50000000000"	50	0	"238 34257278269/125000000000"	50	0	"536 187181197361/500000000000"
"CONFIRMATION_ODD"	"T5500_W025"	10	10	48	48	0	"256 44012144229/250000000000"	48	0	"648 120705692171/1000000000000"	48	0	"259 925994317181/1000000000000"	48	0	"658 172860878961/200000000000"	48	0	"272 243977617997/1000000000000"	48	0	"672 542817091/31250000000"	48	0	"277 361031384071/500000000000"	48	0	"670 476054975541/500000000000"	48	0	"277 149798932883/200000000000"	48	0	"649 145803387323/1000000000000"	48	0	"256 198539968371/500000000000"	48	0	"549 600175711061/1000000000000"	48	0	"224 21464741337/50000000000"	47	0	"514 707247271141/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	10	20	45	45	0	"259 216255839207/500000000000"	45	0	"653 310307693063/1000000000000"	45	0	"268 13290740543/20000000000"	45	0	"681 1654999657/31250000000"	45	0	"272 147715167381/250000000000"	45	0	"686 416303868017/500000000000"	45	0	"277 13733987351/62500000000"	45	0	"663 178926713929/200000000000"	45	0	"262 47370711139/500000000000"	45	0	"588 17106866533/200000000000"	45	0	"250 28982762337/31250000000"	45	0	"537 881450679241/1000000000000"	45	0	"210 168752374649/250000000000"	43	0	"350 621772777/40000000000"
"CONFIRMATION_ODD"	"T5500_W025"	20	-20	50	50	0	"262 119534514819/125000000000"	50	0	"583 447764135989/1000000000000"	50	0	"263 305518067999/1000000000000"	50	0	"618 15934783733/40000000000"	50	0	"265 107929773173/250000000000"	50	0	"633 264211687671/500000000000"	50	0	"267 104930553963/200000000000"	50	0	"614 17548603057/50000000000"	50	0	"276 911369276503/1000000000000"	50	0	"626 33062586093/62500000000"	50	0	"275 482219141343/1000000000000"	50	0	"646 29764512863/40000000000"	50	0	"274 485407030303/500000000000"	50	0	"611 549725466179/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	20	-10	50	50	0	"259 874184502479/1000000000000"	50	0	"587 4323766539/6250000000"	50	0	"264 247485881789/250000000000"	50	0	"614 48160367363/125000000000"	50	0	"269 184230404051/1000000000000"	50	0	"621 380134875751/1000000000000"	50	0	"273 230262585683/500000000000"	50	0	"633 36524059979/250000000000"	50	0	"273 417353225401/500000000000"	50	0	"648 60522641867/1000000000000"	50	0	"267 77689688439/200000000000"	50	0	"609 112659251239/125000000000"	50	0	"250 301424043139/500000000000"	50	0	"582 63549038841/100000000000"
"CONFIRMATION_ODD"	"T5500_W025"	20	0	50	50	0	"261 569292973019/1000000000000"	50	0	"605 113032451077/500000000000"	50	0	"268 63329109319/100000000000"	50	0	"631 7647110579/500000000000"	50	0	"272 67969209019/250000000000"	50	0	"633 998536904377/1000000000000"	50	0	"273 880338544393/1000000000000"	50	0	"648 556177150099/1000000000000"	50	0	"267 186929981321/250000000000"	50	0	"626 420524459013/500000000000"	50	0	"257 26567186757/100000000000"	50	0	"583 500955811269/1000000000000"	50	0	"232 782778804383/1000000000000"	50	0	"515 232229008087/500000000000"
"CONFIRMATION_ODD"	"T5500_W025"	20	10	46	46	0	"266 178286742299/250000000000"	46	0	"652 360062155919/500000000000"	46	0	"270 892641281593/1000000000000"	46	0	"648 44919728789/1000000000000"	46	0	"275 215617944933/250000000000"	46	0	"683 6056701811/500000000000"	46	0	"280 195720803427/1000000000000"	46	0	"667 383434699/4000000000"	46	0	"268 33262149437/1000000000000"	46	0	"612 87054492079/250000000000"	46	0	"245 73766409997/200000000000"	46	0	"558 17216159199/25000000000"	46	0	"219 930174790639/1000000000000"	44	0	"479 365517584791/1000000000000"
"CONFIRMATION_ODD"	"T5500_W025"	20	20	45	45	0	"270 12081372313/40000000000"	45	0	"656 82068963777/200000000000"	45	0	"272 4160798023/250000000000"	45	0	"676 337462890721/500000000000"	45	0	"272 166704087217/500000000000"	45	0	"680 177326389573/500000000000"	45	0	"273 16050264813/40000000000"	45	0	"640 321948934643/500000000000"	45	0	"251 404265739197/1000000000000"	45	0	"572 719660607447/1000000000000"	45	0	"237 1997341559/3906250000"	44	0	"484 151582447809/500000000000"	41	0	"187 701070922687/1000000000000"	41	0	"344 15583189683/62500000000"
"CONFIRMATION_ODD"	"T5500_W030"	-20	-20	49	47	0	"164 759707847363/1000000000000"	49	0	"405 520408643971/1000000000000"	49	0	"181 28406502657/250000000000"	49	0	"513 834304733787/1000000000000"	49	0	"221 490090680817/500000000000"	49	0	"513 814912837953/1000000000000"	49	0	"241 513611813757/1000000000000"	49	0	"627 50144448491/200000000000"	49	0	"256 65769523413/500000000000"	49	0	"643 113770348093/200000000000"	49	0	"266 873404367077/1000000000000"	49	0	"661 213777291083/250000000000"	49	0	"262 53420748767/100000000000"	49	0	"692 942060944247/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-20	-10	49	47	0	"164 312473994067/500000000000"	49	0	"451 24605185839/40000000000"	49	0	"195 81706255719/100000000000"	49	0	"535 80455469611/1000000000000"	49	0	"234 2078729787/25000000000"	49	0	"582 432385470369/1000000000000"	49	0	"246 570834761887/1000000000000"	49	0	"619 9807704513/1000000000000"	49	0	"262 93666516547/125000000000"	49	0	"652 626132242931/1000000000000"	49	0	"261 439135207713/500000000000"	49	0	"666 12738356457/31250000000"	49	0	"271 158618951211/250000000000"	49	0	"612 809322028467/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-20	0	49	49	0	"152 951653325511/1000000000000"	49	0	"460 173322753997/200000000000"	49	0	"212 6283834521/8000000000"	49	0	"527 19008618231/25000000000"	49	0	"241 966038356669/1000000000000"	49	0	"603 120242555633/125000000000"	49	0	"257 3620798379/1000000000000"	49	0	"638 20023659251/125000000000"	49	0	"264 232495540503/1000000000000"	49	0	"652 146989155447/1000000000000"	49	0	"275 123618720003/500000000000"	49	0	"637 168529410943/1000000000000"	49	0	"252 397243541843/1000000000000"	49	0	"608 416449442961/500000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-20	10	46	45	0	"181 144960549201/250000000000"	46	0	"502 299246913/800000000"	46	0	"222 179229969337/250000000000"	46	0	"590 23596749241/62500000000"	46	0	"252 31986755077/100000000000"	46	0	"662 358701920947/1000000000000"	46	0	"262 135786237081/500000000000"	46	0	"691 140207534771/1000000000000"	46	0	"278 111527373001/1000000000000"	46	0	"692 105429978491/200000000000"	46	0	"270 574748852859/1000000000000"	46	0	"667 732282957281/1000000000000"	46	0	"249 821150234051/1000000000000"	46	0	"568 152838109227/250000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-20	20	46	46	0	"184 409483909217/500000000000"	46	0	"532 851089956577/1000000000000"	46	0	"229 51914348541/200000000000"	46	0	"628 8962537933/31250000000"	46	0	"263 447415859303/1000000000000"	46	0	"693 631729903699/1000000000000"	46	0	"271 85049934211/125000000000"	46	0	"695 682086466233/1000000000000"	46	0	"284 215550757433/250000000000"	46	0	"680 215227893243/500000000000"	46	0	"269 402711956741/500000000000"	46	0	"623 134454753399/1000000000000"	46	0	"230 812559468667/1000000000000"	45	0	"530 109420048093/200000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-10	-20	49	49	0	"188 514503249483/1000000000000"	49	0	"493 2888001797/6250000000"	49	0	"217 492116306677/1000000000000"	49	0	"525 193741465283/500000000000"	49	0	"238 64251638561/500000000000"	49	0	"601 546897304859/1000000000000"	49	0	"246 570834761887/1000000000000"	49	0	"619 9807704513/1000000000000"	49	0	"261 184979352333/250000000000"	49	0	"663 42674003109/50000000000"	49	0	"265 275885894639/1000000000000"	49	0	"673 5856913103/100000000000"	49	0	"260 67488830541/1000000000000"	49	0	"644 876741895177/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-10	-10	49	49	0	"195 85685475367/250000000000"	49	0	"506 69136422269/1000000000000"	49	0	"222 936466982949/1000000000000"	49	0	"540 14643290331/15625000000"	49	0	"245 473581053639/500000000000"	49	0	"624 159455031587/500000000000"	49	0	"257 3620798379/1000000000000"	49	0	"638 20023659251/125000000000"	49	0	"265 3007225461/4000000000"	49	0	"653 5768151733/8000000000"	49	0	"264 71536232961/1000000000000"	49	0	"673 54021482847/125000000000"	49	0	"273 530611721861/1000000000000"	49	0	"597 121916389103/125000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-10	0	49	48	0	"201 371652596573/500000000000"	49	0	"511 975649840911/1000000000000"	49	0	"233 372328096519/1000000000000"	49	0	"575 314826009481/1000000000000"	49	0	"250 629862447231/1000000000000"	49	0	"610 170615406759/1000000000000"	49	0	"261 174566383381/250000000000"	49	0	"651 1744021171/250000000000"	49	0	"275 68468088601/250000000000"	49	0	"651 468806750917/500000000000"	49	0	"273 170395162121/1000000000000"	49	0	"647 936903913003/1000000000000"	49	0	"252 12236429001/25000000000"	49	0	"572 425770730349/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-10	10	46	46	0	"210 25775106421/250000000000"	46	0	"596 687330187409/1000000000000"	46	0	"236 229028581667/1000000000000"	46	0	"661 462287465923/1000000000000"	46	0	"256 542850510101/1000000000000"	46	0	"693 2872109307/31250000000"	46	0	"268 116891813063/250000000000"	46	0	"695 682086466233/1000000000000"	46	0	"275 462239630027/500000000000"	46	0	"692 888634576407/1000000000000"	46	0	"267 658021344429/1000000000000"	46	0	"632 68749796049/1000000000000"	46	0	"249 491666830747/1000000000000"	46	0	"562 27370003537/250000000000"
"CONFIRMATION_ODD"	"T5500_W030"	-10	20	45	45	0	"214 115214703789/500000000000"	45	0	"600 312217399851/1000000000000"	45	0	"247 33525315573/100000000000"	45	0	"668 681829913997/1000000000000"	45	0	"266 349631002463/500000000000"	45	0	"690 42676987071/50000000000"	45	0	"278 132518454613/200000000000"	45	0	"697 469811668469/500000000000"	45	0	"281 193074198901/250000000000"	45	0	"679 137199139113/500000000000"	45	0	"255 153641728511/250000000000"	45	0	"586 816024743611/1000000000000"	44	0	"220 237387682643/500000000000"	44	0	"480 290269815737/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	0	-20	49	49	0	"218 452939015379/500000000000"	49	0	"510 3995155821/12500000000"	49	0	"243 236234317333/250000000000"	49	0	"544 530917267251/1000000000000"	49	0	"252 46294868563/125000000000"	49	0	"580 382160462343/500000000000"	49	0	"257 76422416077/500000000000"	49	0	"610 41556877057/50000000000"	49	0	"267 506199509347/1000000000000"	49	0	"618 1087383943/8000000000"	49	0	"268 271174504547/1000000000000"	49	0	"655 64725319591/125000000000"	49	0	"265 808991035717/1000000000000"	49	0	"600 525556789531/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	0	-10	50	50	0	"224 897434008221/1000000000000"	50	0	"512 746694994627/1000000000000"	50	0	"249 236757803673/500000000000"	50	0	"566 103763743829/500000000000"	50	0	"261 379668665789/500000000000"	50	0	"598 489069512109/500000000000"	50	0	"262 486973244633/500000000000"	50	0	"618 267765345197/1000000000000"	50	0	"273 508704855027/1000000000000"	50	0	"624 241625505543/1000000000000"	50	0	"272 142647137823/500000000000"	50	0	"622 473832086123/1000000000000"	50	0	"257 17070464543/62500000000"	50	0	"573 806283880139/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	0	0	50	50	0	"236 5577280463/500000000000"	50	0	"525 243148163737/1000000000000"	50	0	"259 330552467857/500000000000"	50	0	"574 482157366577/500000000000"	50	0	"260 58387679361/500000000000"	50	0	"622 112397966379/1000000000000"	50	0	"267 16329480989/25000000000"	50	0	"617 111710734217/500000000000"	50	0	"273 295424631507/500000000000"	50	0	"640 262564464927/500000000000"	50	0	"260 409123358303/500000000000"	50	0	"604 122024739721/250000000000"	50	0	"242 2677318133/1000000000000"	50	0	"555 176954794821/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	0	10	48	48	0	"240 430709711691/1000000000000"	48	0	"625 141877464607/500000000000"	48	0	"262 661805376389/1000000000000"	48	0	"651 6760528117/15625000000"	48	0	"266 2177871401/200000000000"	48	0	"664 277483164359/500000000000"	48	0	"275 207915156073/500000000000"	48	0	"671 128986845101/500000000000"	48	0	"277 17083238951/125000000000"	48	0	"657 161005811331/250000000000"	48	0	"263 584869072461/1000000000000"	48	0	"598 18379514927/125000000000"	48	0	"247 582891131751/1000000000000"	48	0	"539 112895673513/125000000000"
"CONFIRMATION_ODD"	"T5500_W030"	0	20	47	47	0	"249 570052934111/1000000000000"	47	0	"631 7955884651/100000000000"	47	0	"262 36389420459/125000000000"	47	0	"682 608823076233/1000000000000"	47	0	"266 325380176999/1000000000000"	47	0	"681 661295613803/1000000000000"	47	0	"278 455293758859/1000000000000"	47	0	"678 159365076639/250000000000"	47	0	"275 214413293469/250000000000"	47	0	"634 249699889091/1000000000000"	47	0	"246 12073827639/125000000000"	47	0	"559 305480974353/500000000000"	47	0	"208 552274210809/1000000000000"	45	0	"458 401698647601/500000000000"
"CONFIRMATION_ODD"	"T5500_W030"	10	-20	50	50	0	"247 891383676771/1000000000000"	50	0	"546 584848380991/1000000000000"	50	0	"256 161547376523/500000000000"	50	0	"579 770001366239/1000000000000"	50	0	"260 424583441/1000000000"	50	0	"609 331369341503/500000000000"	50	0	"262 486973244633/500000000000"	50	0	"614 97257502067/500000000000"	50	0	"274 602166549673/1000000000000"	50	0	"614 96567043009/200000000000"	50	0	"269 72050793967/100000000000"	50	0	"645 98501405403/500000000000"	50	0	"270 198795831231/500000000000"	50	0	"606 227789499691/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	10	-10	50	50	0	"251 1278716963/200000000000"	50	0	"552 184553639653/200000000000"	50	0	"258 301306752593/500000000000"	50	0	"595 473735762699/1000000000000"	50	0	"262 737149015319/1000000000000"	50	0	"625 7232428293/8000000000"	50	0	"267 16329480989/25000000000"	50	0	"617 497233461831/500000000000"	50	0	"273 1464654659/40000000000"	50	0	"642 5435809877/31250000000"	50	0	"273 6676060377/50000000000"	50	0	"622 22960475263/25000000000"	50	0	"253 955882893051/1000000000000"	50	0	"587 26664961591/31250000000"
"CONFIRMATION_ODD"	"T5500_W030"	10	0	50	50	0	"253 228137445969/1000000000000"	50	0	"574 1239133127/50000000000"	50	0	"262 312004238003/500000000000"	50	0	"613 116448569677/250000000000"	50	0	"267 159047014671/500000000000"	50	0	"623 936819588317/1000000000000"	50	0	"271 265407143457/1000000000000"	50	0	"639 733888991069/1000000000000"	50	0	"268 97115783947/100000000000"	50	0	"629 114968350527/1000000000000"	50	0	"263 569531671693/1000000000000"	50	0	"607 6250186981/31250000000"	50	0	"239 247533099921/1000000000000"	50	0	"531 21473966481/250000000000"
"CONFIRMATION_ODD"	"T5500_W030"	10	10	48	48	0	"256 39055365121/500000000000"	48	0	"641 8999645631/10000000000"	48	0	"262 721382020079/1000000000000"	48	0	"651 94766287759/250000000000"	48	0	"271 230161340789/1000000000000"	48	0	"674 3562237061/250000000000"	48	0	"278 884202779319/1000000000000"	48	0	"670 16666561067/125000000000"	48	0	"279 6056525443/250000000000"	48	0	"646 932406603831/1000000000000"	48	0	"258 74820309073/1000000000000"	48	0	"562 468913700833/1000000000000"	47	0	"225 1312925577/500000000000"	48	0	"526 41226615077/50000000000"
"CONFIRMATION_ODD"	"T5500_W030"	10	20	46	46	0	"259 798395560757/1000000000000"	46	0	"662 426066859081/500000000000"	46	0	"269 11234787507/15625000000"	46	0	"663 449001806389/1000000000000"	46	0	"276 725178919111/1000000000000"	46	0	"672 53428640553/125000000000"	46	0	"282 208709984871/1000000000000"	46	0	"670 277208889113/500000000000"	46	0	"266 678117106009/1000000000000"	46	0	"608 35491985183/100000000000"	46	0	"243 7089271227/125000000000"	46	0	"547 415815712189/1000000000000"	46	0	"206 275050656967/1000000000000"	44	0	"393 4001436139/8000000000"
"CONFIRMATION_ODD"	"T5500_W030"	20	-20	50	50	0	"263 189413532841/500000000000"	50	0	"592 1765496711/4000000000"	50	0	"263 1044621213/5000000000"	50	0	"617 210174374607/500000000000"	50	0	"264 5929072503/8000000000"	50	0	"631 125588552757/200000000000"	50	0	"267 165648149259/500000000000"	50	0	"613 854352046173/1000000000000"	50	0	"276 820848075591/1000000000000"	50	0	"629 19878226793/125000000000"	50	0	"275 1836733807/62500000000"	50	0	"630 324767465709/500000000000"	50	0	"275 121688291719/500000000000"	50	0	"615 36138174969/200000000000"
"CONFIRMATION_ODD"	"T5500_W030"	20	-10	50	50	0	"257 937766830043/1000000000000"	50	0	"596 222377298259/500000000000"	50	0	"264 136566661951/1000000000000"	50	0	"609 306910985081/500000000000"	50	0	"269 29258241753/125000000000"	50	0	"615 163154300487/500000000000"	50	0	"271 265407143457/1000000000000"	50	0	"629 10348964183/31250000000"	50	0	"274 147560358957/1000000000000"	50	0	"634 80803417451/200000000000"	50	0	"269 84746388967/1000000000000"	50	0	"600 105642200167/1000000000000"	50	0	"251 832156674423/1000000000000"	50	0	"585 22960924287/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	20	0	50	50	0	"260 918449931623/1000000000000"	50	0	"610 68754382371/200000000000"	50	0	"266 352234505999/1000000000000"	50	0	"632 31142297609/500000000000"	50	0	"270 878200989107/1000000000000"	50	0	"616 75987358211/100000000000"	50	0	"273 347938965997/500000000000"	50	0	"643 679004221883/1000000000000"	50	0	"267 20150571883/50000000000"	50	0	"628 79669133117/100000000000"	50	0	"257 17332663491/50000000000"	50	0	"576 419344667503/1000000000000"	50	0	"231 514242233107/1000000000000"	50	0	"515 846413536069/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	20	10	46	46	0	"266 725598976403/1000000000000"	46	0	"652 536982517037/1000000000000"	46	0	"269 17596660263/25000000000"	46	0	"667 21577044883/1000000000000"	46	0	"276 1282374107/20000000000"	46	0	"678 597347137873/1000000000000"	46	0	"281 95530126343/125000000000"	46	0	"671 477956286173/500000000000"	46	0	"269 944108586213/1000000000000"	46	0	"622 465956468841/500000000000"	46	0	"253 273838682957/500000000000"	46	0	"552 648929929681/1000000000000"	46	0	"222 168092945481/200000000000"	45	0	"509 318668983509/1000000000000"
"CONFIRMATION_ODD"	"T5500_W030"	20	20	47	47	0	"276 91546007979/200000000000"	47	0	"644 243091910671/250000000000"	47	0	"277 356823225991/1000000000000"	47	0	"668 6963862377/500000000000"	47	0	"275 171271345897/500000000000"	47	0	"682 400267555767/1000000000000"	47	0	"275 134224294819/200000000000"	47	0	"643 162952399437/500000000000"	47	0	"249 469908845147/500000000000"	47	0	"581 410292842253/1000000000000"	47	0	"236 448356503917/500000000000"	47	0	"522 218860032803/1000000000000"	45	0	"200 22000905203/40000000000"	43	0	"351 64192595419/100000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-20	-20	47	46	0	"157 27173743477/100000000000"	46	0	"464 50467166527/500000000000"	47	0	"189 49629958451/100000000000"	47	0	"548 439837191809/1000000000000"	47	0	"228 427833018177/500000000000"	47	0	"601 188465948899/250000000000"	47	0	"256 385309063461/1000000000000"	47	0	"654 82155238863/250000000000"	47	0	"269 133256991173/250000000000"	47	0	"662 135510418609/200000000000"	47	0	"274 85309307117/250000000000"	47	0	"690 187471090271/250000000000"	47	0	"287 209233911979/1000000000000"	47	0	"665 708275527771/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-20	-10	49	47	0	"165 894523464933/1000000000000"	49	0	"494 455180932433/1000000000000"	49	0	"210 3943659627/100000000000"	48	0	"568 59776061277/125000000000"	49	0	"245 163798530133/500000000000"	49	0	"625 192172575747/1000000000000"	49	0	"277 111858600733/250000000000"	49	0	"637 141464149073/200000000000"	49	0	"289 22794878089/31250000000"	49	0	"660 42476662587/50000000000"	49	0	"297 30933670901/1000000000000"	49	0	"678 232790881871/1000000000000"	49	0	"275 879573811857/1000000000000"	49	0	"652 170259335137/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-20	0	49	47	0	"169 666842853951/1000000000000"	49	0	"519 196835751699/200000000000"	49	0	"227 104219126831/500000000000"	48	0	"584 155773246741/500000000000"	49	0	"250 3027868509/15625000000"	49	0	"640 86793719021/500000000000"	49	0	"283 88335344031/250000000000"	49	0	"646 387742963159/1000000000000"	49	0	"296 657966493639/1000000000000"	49	0	"690 118134047521/1000000000000"	49	0	"285 64144249487/250000000000"	49	0	"644 278046042733/1000000000000"	49	0	"274 143522106813/500000000000"	49	0	"612 125093708259/500000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-20	10	46	45	0	"180 63803391051/1000000000000"	46	0	"563 163033298143/500000000000"	45	0	"232 53353644253/125000000000"	46	0	"636 31871718259/62500000000"	46	0	"261 52506528147/200000000000"	46	0	"690 372829853899/1000000000000"	46	0	"280 280090100923/1000000000000"	46	0	"712 1453617803/250000000000"	46	0	"293 193067600569/250000000000"	46	0	"720 530226731/1000000000"	46	0	"283 133613625619/250000000000"	46	0	"686 109235547997/200000000000"	46	0	"265 66752444541/250000000000"	46	0	"601 212450174297/250000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-20	20	45	45	0	"187 182480049019/500000000000"	45	0	"596 844781354667/1000000000000"	45	0	"237 836884325473/1000000000000"	45	0	"680 6106856921/500000000000"	45	0	"271 137563361/3125000000"	45	0	"698 135619139143/1000000000000"	45	0	"289 160387445497/200000000000"	45	0	"739 492791536977/1000000000000"	45	0	"294 469934909459/500000000000"	45	0	"686 338646270869/1000000000000"	45	0	"262 274529639313/500000000000"	45	0	"641 558990165293/1000000000000"	44	0	"231 155347849941/200000000000"	45	0	"548 382573882701/1000000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-10	-20	49	49	0	"192 67833841357/100000000000"	48	0	"535 80298928701/250000000000"	49	0	"226 734410875927/1000000000000"	49	0	"591 956627297439/1000000000000"	49	0	"248 493019810489/1000000000000"	49	0	"626 483567076951/1000000000000"	49	0	"270 99336592473/200000000000"	49	0	"633 10265307253/250000000000"	49	0	"286 919869306537/1000000000000"	49	0	"653 556422239349/1000000000000"	49	0	"292 45211957169/500000000000"	49	0	"669 160580816713/200000000000"	49	0	"274 173569582503/500000000000"	49	0	"637 64278202119/200000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-10	-10	49	49	0	"200 548214144691/1000000000000"	49	0	"564 11501549057/20000000000"	49	0	"237 438312749461/500000000000"	49	0	"627 24035305267/100000000000"	49	0	"262 633238312091/1000000000000"	49	0	"628 167452735193/500000000000"	49	0	"283 88335344031/250000000000"	49	0	"632 241342177831/250000000000"	49	0	"293 70164796413/200000000000"	49	0	"677 83168290277/250000000000"	49	0	"290 366170054011/1000000000000"	49	0	"650 934644258147/1000000000000"	49	0	"275 834998407793/1000000000000"	49	0	"634 199797565107/500000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-10	0	49	48	0	"214 63639434839/500000000000"	48	0	"573 922946284717/1000000000000"	49	0	"242 147001703297/1000000000000"	49	0	"639 107118532047/1000000000000"	49	0	"264 394981459107/500000000000"	49	0	"631 3440678057/200000000000"	49	0	"278 473412036963/1000000000000"	49	0	"659 6745495573/62500000000"	49	0	"287 561583741707/1000000000000"	49	0	"713 436832062039/1000000000000"	49	0	"280 858926222653/1000000000000"	49	0	"661 120238104927/250000000000"	49	0	"257 22484793043/50000000000"	49	0	"591 80656935443/100000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-10	10	45	45	0	"214 165373426217/200000000000"	45	0	"647 112230216063/1000000000000"	45	0	"249 5314513633/250000000000"	45	0	"687 815301115557/1000000000000"	45	0	"273 803118342011/1000000000000"	45	0	"714 49832364611/100000000000"	45	0	"290 105324857803/500000000000"	45	0	"739 492791536977/1000000000000"	45	0	"297 140755821767/500000000000"	45	0	"697 83943536799/250000000000"	45	0	"274 798147389297/1000000000000"	45	0	"677 147702090143/200000000000"	45	0	"262 1521383627/3906250000"	45	0	"586 12504545383/40000000000"
"CONFIRMATION_ODD"	"T6000_W025"	-10	20	42	42	0	"217 466031053017/1000000000000"	42	0	"650 706290918891/1000000000000"	42	0	"249 570415629729/1000000000000"	42	0	"667 991732349929/1000000000000"	42	0	"289 375560225717/1000000000000"	42	0	"730 7336755091/8000000000"	42	0	"291 385200688801/500000000000"	42	0	"734 32836908539/250000000000"	42	0	"282 30042204563/50000000000"	42	0	"700 721957209563/1000000000000"	42	0	"270 12725674483/200000000000"	42	0	"608 451881450701/500000000000"	38	0	"223 802135451997/1000000000000"	42	0	"515 71203386669/250000000000"
"CONFIRMATION_ODD"	"T6000_W025"	0	-20	50	50	0	"228 118215294649/500000000000"	50	0	"551 179443754497/250000000000"	50	0	"251 101214359249/500000000000"	50	0	"588 42523341997/50000000000"	50	0	"260 272224011759/500000000000"	50	0	"625 370901191151/500000000000"	50	0	"282 67788644423/500000000000"	50	0	"604 20099748113/62500000000"	50	0	"291 288940697129/1000000000000"	50	0	"648 116473950401/1000000000000"	50	0	"291 579494348611/1000000000000"	50	0	"644 36807274317/50000000000"	50	0	"276 22413793567/50000000000"	50	0	"613 456846558137/500000000000"
