outer_fold,inner_fold,analysis_variant,information_protocol,approximation,rho_prior,hu_tau,model,alpha,training_block_hash,grammar_fit_hash,validation_scoreable_roots,pooled_root_balanced_mean_log_density,selected_alpha
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,ba236be5d9cd862d5d4c64367a9c511db2689ae6a8d841fec90ba44f00caee11,135,-0.3604496794177124,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,01467c743b1169e7abdc87bf78915af3183641e95d821ce3d7ed11fa30e3bdd4,135,-0.35677336872837956,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,911dcdaa4def063f20dfcfc6f78941fe56053c2c1d37ad171a9bd68dae1df89c,135,-0.3374126988961267,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,2343a677726bc46791e1a238cb5b7e99debf9b853d500bcd77a25057164a8383,135,-0.30294896611678473,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,4f9d95ec3f313368ba469d3d6615533dde26d124a19f61a3621a5310ec60e99a,135,-0.3537049500298213,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,4542ce114ab699d5412cd080a3230fbea0e7a99e023134b7bd2bd312a12bb367,138,-0.3604496794177124,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,36b4fa53da9b9a87a3538c92d68f351911b0e8d32a0f6f6a8076fc63c12decf9,138,-0.35677336872837956,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,f9d388599c502b550da2e992f17e15454bc8fc82dd78924bb5afb82c68ca83a5,138,-0.3374126988961267,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,712f9bee991dfa9a328c77648ba4135104f51ee837d6ac894438a829af9ad573,138,-0.30294896611678473,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,c1bfe0e96f07ab5120980ab302e50e3e289418bab36d0aabfe748960768821f1,138,-0.3537049500298213,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,f7e898e114f9ac9ce600c15e301a89a93fc9c89eb03207a325149bb14153ada3,137,-0.3604496794177124,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,af72cde06898470432a079a6a38498e2b388dc4f83977e4e3fe5c047930ea1da,137,-0.35677336872837956,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,8d45b8112621b357068be957b18415dbca0d6bc67822ec8acd428f90cd5e8254,137,-0.3374126988961267,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,7d76914b2686d9d8f239edfea3a8a424c972d5d457477835d79b14f4771296ad,137,-0.30294896611678473,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,input_plus_surface,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,43654e6fa0d6e839e07b5e79aa8691358d882151c8372d13895ff424d154a734,137,-0.3537049500298213,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,53aab36d1401209504de1acedff4420ddacd9eff3f197372c7dce4484f1cce52,135,-0.3057529041527117,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,9a9a6b4868181a5ffca13dc25ba62c18e2edb1fc6eb0cd82543dd4c25317ceec,135,-0.30342833937789654,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,3d6720a015d240c58ceb6d4dea9c767d73feb3a2f13deb3ae60dbbfab554f972,135,-0.2912514990163406,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,ca44e7fe88fdd52175b379bc9a850b9ca0063c21c4be0c1b1a8cfcbf40a993d0,135,-0.2739259420073682,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,35346253565ca1c3b6699e094373b5c96323e760fe28f66f2144d029a3cae4f7,135,-0.3410054926839633,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,1546e099bef6a0ad602623f52df387d1218d276d123f7f6c883087d43e9bb83c,138,-0.3057529041527117,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,9002fe8a51e912165b66e1f1aa9fc2c44bdb34bc9d6844532caff1bdc1967ee3,138,-0.30342833937789654,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,17bf1c6522c4840b20497d195e650aeec7cbbad85d7e7ed97f3a19a9afcbc9aa,138,-0.2912514990163406,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,55a18a36e63e2c0efef99839549dc60dc596cf8b2ac3710475fb3c5400c6870f,138,-0.2739259420073682,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,d8c54b63c1105840e466197b4ed18380a26c4ff12d19e7aba0e062b731835f88,138,-0.3410054926839633,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,bb0137f51d2a88a18db0247f6f033aa73685f389d84bff50edc5b52b2b1e1c04,137,-0.3057529041527117,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,60e90251f0735271fff019946fe07a404c61a99a4f32b0d5f7b251b05758b0e7,137,-0.30342833937789654,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,829fcb1187c2ea805ef9f7d7898c2edcf9aef32e20a512f89f9a5f366b147864,137,-0.2912514990163406,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,7baa4b9ffd17e19820438983f9e92b6a51103ad4a34ea766547284f9d5c14fd9,137,-0.2739259420073682,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,HU_plus_surface,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,a92814c940acfde1d326ecfc592c437c9a25bafd3a6aabf0d565eeae3ec9c71f,137,-0.3410054926839633,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,567d37199de92b183d99418dd2e028553045cc6b6b131d8d84f2fc779795c56d,135,-0.3198743694852174,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,09e9aa2c5248f2ee3a397af4b946760b6089f9a1f3f5331198267a226af4e306,135,-0.3186080791199407,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,ca15e5cd94b0e2cd62fa0776fd70d0d04e6c47e85bd92f1a1b954e2d20339329,135,-0.31030006515063097,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,133165a22df1549b1bb46feab874fec55190f5f8c51af3a9a1748835e46754b6,135,-0.287011001529008,0.01
1,0,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,00dbe464f107928fa16ddbf955cf2c4b42d5098029cae58755c96c3881316d1a,135,-0.30668134388105245,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,ea1b0fd400d9934faf2c8c2d09dcef4f005532f578b846e27e60822c17989c24,138,-0.3198743694852174,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,a8196a0958406d18987d53598f66ed2172838727d38d638aa582bd55c13985df,138,-0.3186080791199407,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,fc75706d87fe38cde64039d41b4afbc999cbe6eb81d91818f5e85d4cfc641de3,138,-0.31030006515063097,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,e2b28f93e31b58f9d0b485e2f18ef1b47dc489c24ccf55c81d0977ee5c8e7f46,138,-0.287011001529008,0.01
1,1,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,58c16cf7ca5ba0efb981c7487e8a0356876200e981ceaaa4ea5a0ea7d9be0b52,138,-0.30668134388105245,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,6f2f4ff68a5d1cc06a58dcdb509afa1989d4260080b404cad908bfc971ac81df,137,-0.3198743694852174,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,4686f90059a1d837c8067f8debf501ffac575e7724f6eb8cda8a17d6e3b58a87,137,-0.3186080791199407,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,0af80c978882fbf2620f3a67d96ccabc6514ebf49608f861caa8b2d5fda041d9,137,-0.31030006515063097,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,6ed18cdbae4615cae40c44949376a6e9b55fb0ec1c1f5848603d33c0e8514c2c,137,-0.287011001529008,0.01
1,2,all_strict,side_informed,laplace,beta_half_half,50.0,retention_bounded_plus_HU,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,9e7aabe4aaacf2039b22bb4d78d9a9d6b6b17a8dcfe7df25482b695cb5d64a87,137,-0.30668134388105245,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d1e94147e4d978dc0b518afda85ee28a9945bfcf51ba497d257db4cab909754c,135,-0.31181500435688064,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,517732703955421bffacba3fe4c2efefc16e4b797a06b433c18598c5954523e3,135,-0.3090418405786712,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,8cd50a441ef4e7bd7bfe9a77725c3d5432dd4828fc19e37b8c493d3a3d74bfcd,135,-0.29497922026824,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,16a9ebda64e69e7d1bc8509071f5088380c89af87d9e642e0aa00e5aed1b516e,135,-0.27610470785478614,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,a7151cd1bd7e743491749de48851d5eee223b9fc486bfd196146760a70c82f45,135,-0.34412840964935926,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,6f9dfc00d968848115e01362eef5d1b3f5ce290b9ffda61d6a6be28b48f12ce1,138,-0.31181500435688064,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,8fbd2a247f7aad27548506e2758744a4752bc4f79450c0fafcd06e2eeb6aa6b1,138,-0.3090418405786712,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,464f227382f3c8e4276120bbe782d6f422f19db4bbaec1eae7ba717fdf76eb5d,138,-0.29497922026824,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,ec56978f5511f2808eea7260baea57b14015bb4a3c539d05467be29e4f671f8a,138,-0.27610470785478614,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,5dbda60665f0bcffd3e4e533350c6414386619760522d9e1450e52b8c15e8678,138,-0.34412840964935926,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,d081a0057344af49f5edbe9c4a428abab8a791643c883e6271b2c6866c1b0677,137,-0.31181500435688064,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,17c68aaf626b3324791c598d4851ed718682f10d0137ff330ed5746adc23d017,137,-0.3090418405786712,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,3c914aac1859499a84660a0acefbc79f8596d8563535e757694bb6e71243d6d4,137,-0.29497922026824,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,c884fc6716cafdfbcfe153289c297465028e56c4c1dc9c7c4f06cfda2434bca8,137,-0.27610470785478614,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,HU_plus_surface,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,4e60f707a8e7f67de28827bff240151fc707cbea2c3f8376fe9697f7a116842e,137,-0.34412840964935926,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d86c8883fe3b2e11cc774474f66e09ca2d880371bf005be4e69326fc3601ebfe,135,-0.3258747267494975,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,5fe0c956033446a419a33f12aa508e63ab79e570f133284e00e8f3e7b78ed3e3,135,-0.32506264716021344,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,df5f1f4ba2ad820aa1bea2fa2c943163a1c1a3789e021eb128184c2c74f75a87,135,-0.3188125886804187,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,eab9642e8673e84e73622144a090a5d214c6c161684238c26befb00482a1fdbb,135,-0.29566907947064575,0.01
1,0,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,ab5ab094ae8709e6c6d2cc14c42cb188c56c4eecea887aa1b112d8fe600cb15a,135,-0.3118491345893476,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,f94c469843ed323774cd9b22e511aa1c3024f66f6e1370869a96ba12048c1ba1,138,-0.3258747267494975,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,1702d54014a713177dce2d726d8b6f50b6e21a17dfb5238d5df4f54324893b35,138,-0.32506264716021344,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,417e6a81a8e432d6db56da449693931536abc56a324f65d1b2e575786ecbbb65,138,-0.3188125886804187,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,93a7fd5dd2ea7bca32adbbe2377361529dd9a8d68e5ae358b68e8f7e51145976,138,-0.29566907947064575,0.01
1,1,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,719e69565041db60dae254377a229afb7acc53c43f145b550269185eaeea9176,138,-0.3118491345893476,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,14a33ae53a2b18ad6d929b7d7247d79c4d82d3ead4184e38bce3287a6752d743,137,-0.3258747267494975,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,23f303fff907850ce4183ee0cc4bb436ac3965cb926e12c374e3dfb2ec2601ca,137,-0.32506264716021344,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,6fc4a14e9bf8d58f6397eacf8a2d70cd86e66b04ec88768f1324a01850dfb4af,137,-0.3188125886804187,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,e9aa635b2cf36b34fffbabe4f3d46067931cbe9c0e41bd5fbfc1c1b5f35c9dca,137,-0.29566907947064575,0.01
1,2,all_strict,side_informed,gh80,beta_half_half,50.0,retention_bounded_plus_HU,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,fcd6212a1c2f0204f06e12a76825041b1cf806f085c0c21fa146fcf9d43448c3,137,-0.3118491345893476,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,2ff87b26871c2b7eaaf844c96470a865e5b4e88eb1283266a538c7d7dfdcc6f0,135,-0.6781374320213065,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,d6269c30a9e84381668371d40a4f838b4a642f5e3f717efcc965515d91f6d17b,135,-0.674587405595466,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,bde1942416ca4274003b4a02b61c8b5952a0e95d4cc761308807fce89519e432,135,-0.6545652270077994,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.01,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,5c39ccc6c4a0b95727872ee68f486a44f207ddae952254e9e86470719b988049,135,-0.6011041099379961,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.1,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,a3db452b254e06c551cccf205af1f73672324c98525b5d031af759c403627b9c,135,-0.6127239854496471,0.01
1,1,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.0,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,3498061dac2fe8ec398828cacdc03ca928f99876b614b1f796848a28173d4815,138,-0.6781374320213065,0.01
1,1,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.0001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,11b2c4f85e43ef893723d7a335772eb33031254dcdffc1aa516b8e341aec5606,138,-0.674587405595466,0.01
1,1,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.001,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,a7af7c96b1139b407c94396533767c3fc36ddaa6cb471e6b92efbe1f74d8629b,138,-0.6545652270077994,0.01
1,1,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.01,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,f6c40beb5b2c346d5d0ca47fb2fceef9316cbb98c604040593f690457a6d9b34,138,-0.6011041099379961,0.01
1,1,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.1,1fdce97f339c6596d23e9bb1065fcfdd1ee9e853c2e9a26822948904df8c6047,bcd706888dec6295ace5f2383d967739a6fea7b1824e6a4ec9dbda58553b1ce6,138,-0.6127239854496471,0.01
1,2,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.0,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,dc6cdd268891acf801ff53c65652bd96fab0bcba79b62e42dfb7b733b8aa03f6,137,-0.6781374320213065,0.01
1,2,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.0001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,f92ea1a76f476b3f51c45a57269db2678b827e56590b68226e7b8378d2c34d7b,137,-0.674587405595466,0.01
1,2,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.001,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,bd0cb5236658d65ee7a0d220cf742540e3e56984060f31955b8907e35040ceae,137,-0.6545652270077994,0.01
1,2,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.01,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,38d4469d8537d1db847200e444998d4240b515c824e69b5e762bc53d732f1c2e,137,-0.6011041099379961,0.01
1,2,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_bounded,0.1,ea2a01c7ebcf95c320336f26b2b7d7ff133eac0910f84eeb63c63859a6fb024d,2f03472c8d74f5d8b049ec6def55a48311dad2c016fb4f34c4a36603f3897173,137,-0.6127239854496471,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_nonnegative,0.0,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,ae70f2835e51f4c965b3fcb57cd7887d83dcead68e4ce061294dc40338cfd424,135,-0.6781374430925378,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_nonnegative,0.0001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,aa3f494e65656ab9eb8ab9eb2ed6126063ed703a0d50ca8755878e5896ab7953,135,-0.6720759251377109,0.01
1,0,all_strict,wholly_unseen,laplace,beta_half_half,50.0,retention_nonnegative,0.001,923683bb3d7d22d12d61ea5cd490f1fa6b90d6fe9e8fbdd8e0da06bd1e664b5a,972fd1a3f4d4aed7f1e31662cf091eeed8dcf97db0794409add517156742cbb2,135,-0.6415092726567715,0.01
